Index,Total Frames,Difference
29635,592,-58678
29636,594,-58678
29637,596,-58678
29638,598,-58678
29639,600,-58678
29640,602,-58678
29641,604,-58678
29642,606,-58678
29643,608,-58678
29644,610,-58678
29645,612,-58678
29646,614,-58678
29647,616,-58678
29648,618,-58678
29649,620,-58678
29650,622,-58678
29651,624,-58678
29652,626,-58678
29653,628,-58678
29654,630,-58678
29655,632,-58678
29656,634,-58678
29657,636,-58678
29658,638,-58678
29659,640,-58678
29660,642,-58678
29661,644,-58678
29662,646,-58678
29663,648,-58678
29664,650,-58678
29665,652,-58678
29666,654,-58678
29667,656,-58678
29668,658,-58678
29669,660,-58678
29670,662,-58678
29671,664,-58678
29672,666,-58678
29673,668,-58678
29674,670,-58678
29675,672,-58678
29676,674,-58678
29677,676,-58678
29678,678,-58678
29679,680,-58678
29680,682,-58678
29681,684,-58678
29682,686,-58678
29683,688,-58678
29684,690,-58678
29685,692,-58678
29686,694,-58678
29687,696,-58678
29688,698,-58678
29689,700,-58678
29690,702,-58678
29691,704,-58678
29692,706,-58678
29693,708,-58678
29694,710,-58678
29695,712,-58678
29696,714,-58678
29697,716,-58678
29698,718,-58678
29699,720,-58678
29700,722,-58678
29701,724,-58678
29702,726,-58678
29703,728,-58678
29704,730,-58678
29705,732,-58678
29706,734,-58678
29707,736,-58678
29708,738,-58678
29709,740,-58678
29710,742,-58678
29711,744,-58678
29712,746,-58678
29713,748,-58678
29714,750,-58678
29715,752,-58678
29716,754,-58678
29717,756,-58678
29718,758,-58678
29719,760,-58678
29720,762,-58678
29721,764,-58678
29722,766,-58678
29723,768,-58678
29724,770,-58678
29725,772,-58678
29726,774,-58678
29727,776,-58678
29728,778,-58678
29729,780,-58678
29730,782,-58678
29731,784,-58678
29732,786,-58678
29733,788,-58678
29734,790,-58678
29735,792,-58678
29736,794,-58678
29737,796,-58678
29738,798,-58678
29739,800,-58678
29740,802,-58678
29741,804,-58678
29742,806,-58678
29743,808,-58678
29744,810,-58678
29745,812,-58678
29746,814,-58678
29747,816,-58678
29748,818,-58678
29749,820,-58678
29750,822,-58678
29751,824,-58678
29752,826,-58678
29753,828,-58678
29754,830,-58678
29755,832,-58678
29756,834,-58678
29757,836,-58678
29758,838,-58678
29759,840,-58678
29760,842,-58678
29761,844,-58678
29762,846,-58678
29763,848,-58678
29764,850,-58678
29765,852,-58678
29766,854,-58678
29767,856,-58678
29768,858,-58678
29769,860,-58678
29770,862,-58678
29771,864,-58678
29772,866,-58678
29773,868,-58678
29774,870,-58678
29775,872,-58678
29776,874,-58678
29777,876,-58678
29778,878,-58678
29779,880,-58678
29780,882,-58678
29781,884,-58678
29782,886,-58678
29783,888,-58678
29784,890,-58678
29785,892,-58678
29786,894,-58678
29787,896,-58678
29788,898,-58678
29789,900,-58678
29790,902,-58678
29791,904,-58678
29792,906,-58678
29793,908,-58678
29794,910,-58678
29795,912,-58678
29796,914,-58678
29797,916,-58678
29798,918,-58678
29799,920,-58678
29800,922,-58678
29801,924,-58678
29802,926,-58678
29803,928,-58678
29804,930,-58678
29805,932,-58678
29806,934,-58678
29807,936,-58678
29808,938,-58678
29809,940,-58678
29810,942,-58678
29811,944,-58678
29812,946,-58678
29813,948,-58678
29814,950,-58678
29815,952,-58678
29816,954,-58678
29817,956,-58678
29818,958,-58678
29819,960,-58678
29820,962,-58678
29821,964,-58678
29822,966,-58678
29823,968,-58678
29824,970,-58678
29825,972,-58678
29826,974,-58678
29827,976,-58678
29828,978,-58678
29829,980,-58678
29830,982,-58678
29831,984,-58678
29832,986,-58678
29833,988,-58678
29834,990,-58678
29835,992,-58678
29836,994,-58678
29837,996,-58678
29838,998,-58678
29839,1000,-58678
29840,1002,-58678
29841,1004,-58678
29842,1006,-58678
29843,1008,-58678
29844,1010,-58678
29845,1012,-58678
29846,1014,-58678
29847,1016,-58678
29848,1018,-58678
29849,1020,-58678
29850,1022,-58678
29851,1024,-58678
29852,1026,-58678
29853,1028,-58678
29854,1030,-58678
29855,1032,-58678
29856,1034,-58678
29857,1036,-58678
29858,1038,-58678
29859,1040,-58678
29860,1042,-58678
29861,1044,-58678
29862,1046,-58678
29863,1048,-58678
29864,1050,-58678
29865,1052,-58678
29866,1054,-58678
29867,1056,-58678
29868,1058,-58678
29869,1060,-58678
29870,1062,-58678
29871,1064,-58678
29872,1066,-58678
29873,1068,-58678
29874,1070,-58678
29875,1072,-58678
29876,1074,-58678
29877,1076,-58678
29878,1078,-58678
29879,1080,-58678
29880,1082,-58678
29881,1084,-58678
29882,1086,-58678
29883,1088,-58678
29884,1090,-58678
29885,1092,-58678
29886,1094,-58678
29887,1096,-58678
29888,1098,-58678
29889,1100,-58678
29890,1102,-58678
29891,1104,-58678
29892,1106,-58678
29893,1108,-58678
29894,1110,-58678
29895,1112,-58678
29896,1114,-58678
29897,1116,-58678
29898,1118,-58678
29899,1120,-58678
29900,1122,-58678
29901,1124,-58678
29902,1126,-58678
29903,1128,-58678
29904,1130,-58678
29905,1132,-58678
29906,1134,-58678
29907,1136,-58678
29908,1138,-58678
29909,1140,-58678
29910,1142,-58678
29911,1144,-58678
29912,1146,-58678
29913,1148,-58678
29914,1150,-58678
29915,1152,-58678
29916,1154,-58678
29917,1156,-58678
29918,1158,-58678
29919,1160,-58678
29920,1162,-58678
29921,1164,-58678
29922,1166,-58678
29923,1168,-58678
29924,1170,-58678
29925,1172,-58678
29926,1174,-58678
29927,1176,-58678
29928,1178,-58678
29929,1180,-58678
29930,1182,-58678
29931,1184,-58678
29932,1186,-58678
29933,1188,-58678
29934,1190,-58678
29935,1192,-58678
29936,1194,-58678
29937,1196,-58678
29938,1198,-58678
29939,1200,-58678
29940,1202,-58678
29941,1204,-58678
29942,1206,-58678
29943,1208,-58678
29944,1210,-58678
29945,1212,-58678
29946,1214,-58678
29947,1216,-58678
29948,1218,-58678
29949,1220,-58678
29950,1222,-58678
29951,1224,-58678
29952,1226,-58678
29953,1228,-58678
29954,1230,-58678
29955,1232,-58678
29956,1234,-58678
29957,1236,-58678
29958,1238,-58678
29959,1240,-58678
29960,1242,-58678
29961,1244,-58678
29962,1246,-58678
29963,1248,-58678
29964,1250,-58678
29965,1252,-58678
29966,1254,-58678
29967,1256,-58678
29968,1258,-58678
29969,1260,-58678
29970,1262,-58678
29971,1264,-58678
29972,1266,-58678
29973,1268,-58678
29974,1270,-58678
29975,1272,-58678
29976,1274,-58678
29977,1276,-58678
29978,1278,-58678
29979,1280,-58678
29980,1282,-58678
29981,1284,-58678
29982,1286,-58678
29983,1288,-58678
29984,1290,-58678
29985,1292,-58678
29986,1294,-58678
29987,1296,-58678
29988,1298,-58678
29989,1300,-58678
29990,1302,-58678
29991,1304,-58678
29992,1306,-58678
29993,1308,-58678
29994,1310,-58678
29995,1312,-58678
29996,1314,-58678
29997,1316,-58678
29998,1318,-58678
29999,1320,-58678
30000,1322,-58678
30001,1324,-58678
30002,1326,-58678
30003,1328,-58678
30004,1330,-58678
30005,1332,-58678
30006,1334,-58678
30007,1336,-58678
30008,1338,-58678
30009,1340,-58678
30010,1342,-58678
30011,1344,-58678
30012,1346,-58678
30013,1348,-58678
30014,1350,-58678
30015,1352,-58678
30016,1354,-58678
30017,1356,-58678
30018,1358,-58678
30019,1360,-58678
30020,1362,-58678
30021,1364,-58678
30022,1366,-58678
30023,1368,-58678
30024,1370,-58678
30025,1372,-58678
30026,1374,-58678
30027,1376,-58678
30028,1378,-58678
30029,1380,-58678
30030,1382,-58678
30031,1384,-58678
30032,1386,-58678
30033,1388,-58678
30034,1390,-58678
30035,1392,-58678
30036,1394,-58678
30037,1396,-58678
30038,1398,-58678
30039,1400,-58678
30040,1402,-58678
30041,1404,-58678
30042,1406,-58678
30043,1408,-58678
30044,1410,-58678
30045,1412,-58678
30046,1414,-58678
30047,1416,-58678
30048,1418,-58678
30049,1420,-58678
30050,1422,-58678
30051,1424,-58678
30052,1426,-58678
30053,1428,-58678
30054,1430,-58678
30055,1432,-58678
30056,1434,-58678
30057,1436,-58678
30058,1438,-58678
30059,1440,-58678
30060,1442,-58678
30061,1444,-58678
30062,1446,-58678
30063,1448,-58678
30064,1450,-58678
30065,1452,-58678
30066,1454,-58678
30067,1456,-58678
30068,1458,-58678
30069,1460,-58678
30070,1462,-58678
30071,1464,-58678
30072,1466,-58678
30073,1468,-58678
30074,1470,-58678
30075,1472,-58678
30076,1474,-58678
30077,1476,-58678
30078,1478,-58678
30079,1480,-58678
30080,1482,-58678
30081,1484,-58678
30082,1486,-58678
30083,1488,-58678
30084,1490,-58678
30085,1492,-58678
30086,1494,-58678
30087,1496,-58678
30088,1498,-58678
30089,1500,-58678
30090,1502,-58678
30091,1504,-58678
30092,1506,-58678
30093,1508,-58678
30094,1510,-58678
30095,1512,-58678
30096,1514,-58678
30097,1516,-58678
30098,1518,-58678
30099,1520,-58678
30100,1522,-58678
30101,1524,-58678
30102,1526,-58678
30103,1528,-58678
30104,1530,-58678
30105,1532,-58678
30106,1534,-58678
30107,1536,-58678
30108,1538,-58678
30109,1540,-58678
30110,1542,-58678
30111,1544,-58678
30112,1546,-58678
30113,1548,-58678
30114,1550,-58678
30115,1552,-58678
30116,1554,-58678
30117,1556,-58678
30118,1558,-58678
30119,1560,-58678
30120,1562,-58678
30121,1564,-58678
30122,1566,-58678
30123,1568,-58678
30124,1570,-58678
30125,1572,-58678
30126,1574,-58678
30127,1576,-58678
30128,1578,-58678
30129,1580,-58678
30130,1582,-58678
30131,1584,-58678
30132,1586,-58678
30133,1588,-58678
30134,1590,-58678
30135,1592,-58678
30136,1594,-58678
30137,1596,-58678
30138,1598,-58678
30139,1600,-58678
30140,1602,-58678
30141,1604,-58678
30142,1606,-58678
30143,1608,-58678
30144,1610,-58678
30145,1612,-58678
30146,1614,-58678
30147,1616,-58678
30148,1618,-58678
30149,1620,-58678
30150,1622,-58678
30151,1624,-58678
30152,1626,-58678
30153,1628,-58678
30154,1630,-58678
30155,1632,-58678
30156,1634,-58678
30157,1636,-58678
30158,1638,-58678
30159,1640,-58678
30160,1642,-58678
30161,1644,-58678
30162,1646,-58678
30163,1648,-58678
30164,1650,-58678
30165,1652,-58678
30166,1654,-58678
30167,1656,-58678
30168,1658,-58678
30169,1660,-58678
30170,1662,-58678
30171,1664,-58678
30172,1666,-58678
30173,1668,-58678
30174,1670,-58678
30175,1672,-58678
30176,1674,-58678
30177,1676,-58678
30178,1678,-58678
30179,1680,-58678
30180,1682,-58678
30181,1684,-58678
30182,1686,-58678
30183,1688,-58678
30184,1690,-58678
30185,1692,-58678
30186,1694,-58678
30187,1696,-58678
30188,1698,-58678
30189,1700,-58678
30190,1702,-58678
30191,1704,-58678
30192,1706,-58678
30193,1708,-58678
30194,1710,-58678
30195,1712,-58678
30196,1714,-58678
30197,1716,-58678
30198,1718,-58678
30199,1720,-58678
30200,1722,-58678
30201,1724,-58678
30202,1726,-58678
30203,1728,-58678
30204,1730,-58678
30205,1732,-58678
30206,1734,-58678
30207,1736,-58678
30208,1738,-58678
30209,1740,-58678
30210,1742,-58678
30211,1744,-58678
30212,1746,-58678
30213,1748,-58678
30214,1750,-58678
30215,1752,-58678
30216,1754,-58678
30217,1756,-58678
30218,1758,-58678
30219,1760,-58678
30220,1762,-58678
30221,1764,-58678
30222,1766,-58678
30223,1768,-58678
30224,1770,-58678
30225,1772,-58678
30226,1774,-58678
30227,1776,-58678
30228,1778,-58678
30229,1780,-58678
30230,1782,-58678
30231,1784,-58678
30232,1786,-58678
30233,1788,-58678
30234,1790,-58678
30235,1792,-58678
30236,1794,-58678
30237,1796,-58678
30238,1798,-58678
30239,0,-60478
30240,1802,-58678
30241,1804,-58678
30242,1806,-58678
30243,1808,-58678
30244,1810,-58678
30245,1812,-58678
30246,1814,-58678
30247,1816,-58678
30248,1818,-58678
30249,1820,-58678
30250,1822,-58678
30251,1824,-58678
30252,1826,-58678
30253,1828,-58678
30254,1830,-58678
30255,1832,-58678
30256,1834,-58678
30257,1836,-58678
30258,1838,-58678
30259,1840,-58678
30260,1842,-58678
30261,1844,-58678
30262,1846,-58678
30263,1848,-58678
30264,1850,-58678
30265,1852,-58678
30266,1854,-58678
30267,1856,-58678
30268,1858,-58678
30269,1860,-58678
30270,1862,-58678
30271,1864,-58678
30272,1866,-58678
30273,1868,-58678
30274,1870,-58678
30275,1872,-58678
30276,1874,-58678
30277,1876,-58678
30278,1878,-58678
30279,1880,-58678
30280,1882,-58678
30281,1884,-58678
30282,1886,-58678
30283,1888,-58678
30284,1890,-58678
30285,1892,-58678
30286,1894,-58678
30287,1896,-58678
30288,1898,-58678
30289,1900,-58678
30290,1902,-58678
30291,1904,-58678
30292,1906,-58678
30293,1908,-58678
30294,1910,-58678
30295,1912,-58678
30296,1914,-58678
30297,1916,-58678
30298,1918,-58678
30299,1920,-58678
30300,1922,-58678
30301,1924,-58678
30302,1926,-58678
30303,1928,-58678
30304,1930,-58678
30305,1932,-58678
30306,1934,-58678
30307,1936,-58678
30308,1938,-58678
30309,1940,-58678
30310,1942,-58678
30311,1944,-58678
30312,1946,-58678
30313,1948,-58678
30314,1950,-58678
30315,1952,-58678
30316,1954,-58678
30317,1956,-58678
30318,1958,-58678
30319,1960,-58678
30320,1962,-58678
30321,1964,-58678
30322,1966,-58678
30323,1968,-58678
30324,1970,-58678
30325,1972,-58678
30326,1974,-58678
30327,1976,-58678
30328,1978,-58678
30329,1980,-58678
30330,1982,-58678
30331,1984,-58678
30332,1986,-58678
30333,1988,-58678
30334,1990,-58678
30335,1992,-58678
30336,1994,-58678
30337,1996,-58678
30338,1998,-58678
30339,2000,-58678
30340,2002,-58678
30341,2004,-58678
30342,2006,-58678
30343,2008,-58678
30344,2010,-58678
30345,2012,-58678
30346,2014,-58678
30347,2016,-58678
30348,2018,-58678
30349,2020,-58678
30350,2022,-58678
30351,2024,-58678
30352,2026,-58678
30353,2028,-58678
30354,2030,-58678
30355,2032,-58678
30356,2034,-58678
30357,2036,-58678
30358,2038,-58678
30359,2040,-58678
30360,2042,-58678
30361,2044,-58678
30362,2046,-58678
30363,2048,-58678
30364,2050,-58678
30365,2052,-58678
30366,2054,-58678
30367,2056,-58678
30368,2058,-58678
30369,2060,-58678
30370,2062,-58678
30371,2064,-58678
30372,2066,-58678
30373,2068,-58678
30374,2070,-58678
30375,2072,-58678
30376,2074,-58678
30377,2076,-58678
30378,2078,-58678
30379,2080,-58678
30380,2082,-58678
30381,2084,-58678
30382,2086,-58678
30383,2088,-58678
30384,2090,-58678
30385,2092,-58678
30386,2094,-58678
30387,2096,-58678
30388,2098,-58678
30389,2100,-58678
30390,2102,-58678
30391,2104,-58678
30392,2106,-58678
30393,2108,-58678
30394,2110,-58678
30395,2112,-58678
30396,2114,-58678
30397,2116,-58678
30398,2118,-58678
30399,2120,-58678
30400,2122,-58678
30401,2124,-58678
30402,2126,-58678
30403,2128,-58678
30404,2130,-58678
30405,2132,-58678
30406,2134,-58678
30407,2136,-58678
30408,2138,-58678
30409,2140,-58678
30410,2142,-58678
30411,2144,-58678
30412,2146,-58678
30413,2148,-58678
30414,2150,-58678
30415,2152,-58678
30416,2154,-58678
30417,2156,-58678
30418,2158,-58678
30419,2160,-58678
30420,2162,-58678
30421,2164,-58678
30422,2166,-58678
30423,2168,-58678
30424,2170,-58678
30425,2172,-58678
30426,2174,-58678
30427,2176,-58678
30428,2178,-58678
30429,2180,-58678
30430,2182,-58678
30431,2184,-58678
30432,2186,-58678
30433,2188,-58678
30434,2190,-58678
30435,2192,-58678
30436,2194,-58678
30437,2196,-58678
30438,2198,-58678
30439,2200,-58678
30440,2202,-58678
30441,2204,-58678
30442,2206,-58678
30443,2208,-58678
30444,2210,-58678
30445,2212,-58678
30446,2214,-58678
30447,2216,-58678
30448,2218,-58678
30449,2220,-58678
30450,2222,-58678
30451,2224,-58678
30452,2226,-58678
30453,2228,-58678
30454,2230,-58678
30455,2232,-58678
30456,2234,-58678
30457,2236,-58678
30458,2238,-58678
30459,2240,-58678
30460,2242,-58678
30461,2244,-58678
30462,2246,-58678
30463,2248,-58678
30464,2250,-58678
30465,2252,-58678
30466,2254,-58678
30467,2256,-58678
30468,2258,-58678
30469,2260,-58678
30470,2262,-58678
30471,2264,-58678
30472,2266,-58678
30473,2268,-58678
30474,2270,-58678
30475,2272,-58678
30476,2274,-58678
30477,2276,-58678
30478,2278,-58678
30479,2280,-58678
30480,2282,-58678
30481,2284,-58678
30482,2286,-58678
30483,2288,-58678
30484,2290,-58678
30485,2292,-58678
30486,2294,-58678
30487,2296,-58678
30488,2298,-58678
30489,2300,-58678
30490,2302,-58678
30491,2304,-58678
30492,2306,-58678
30493,2308,-58678
30494,2310,-58678
30495,2312,-58678
30496,2314,-58678
30497,2316,-58678
30498,2318,-58678
30499,2320,-58678
30500,2322,-58678
30501,2324,-58678
30502,2326,-58678
30503,2328,-58678
30504,2330,-58678
30505,2332,-58678
30506,2334,-58678
30507,2336,-58678
30508,2338,-58678
30509,2340,-58678
30510,2342,-58678
30511,2344,-58678
30512,2346,-58678
30513,2348,-58678
30514,2350,-58678
30515,2352,-58678
30516,2354,-58678
30517,2356,-58678
30518,2358,-58678
30519,2360,-58678
30520,2362,-58678
30521,2364,-58678
30522,2366,-58678
30523,2368,-58678
30524,2370,-58678
30525,2372,-58678
30526,2374,-58678
30527,2376,-58678
30528,2378,-58678
30529,2380,-58678
30530,2382,-58678
30531,2384,-58678
30532,2386,-58678
30533,2388,-58678
30534,2390,-58678
30535,2392,-58678
30536,2394,-58678
30537,2396,-58678
30538,2398,-58678
30539,2400,-58678
30540,2402,-58678
30541,2404,-58678
30542,2406,-58678
30543,2408,-58678
30544,2410,-58678
30545,2412,-58678
30546,2414,-58678
30547,2416,-58678
30548,2418,-58678
30549,2420,-58678
30550,2422,-58678
30551,2424,-58678
30552,2426,-58678
30553,2428,-58678
30554,2430,-58678
30555,2432,-58678
30556,2434,-58678
30557,2436,-58678
30558,2438,-58678
30559,2440,-58678
30560,2442,-58678
30561,2444,-58678
30562,2446,-58678
30563,2448,-58678
30564,2450,-58678
30565,2452,-58678
30566,2454,-58678
30567,2456,-58678
30568,2458,-58678
30569,2460,-58678
30570,2462,-58678
30571,2464,-58678
30572,2466,-58678
30573,2468,-58678
30574,2470,-58678
30575,2472,-58678
30576,2474,-58678
30577,2476,-58678
30578,2478,-58678
30579,2480,-58678
30580,2482,-58678
30581,2484,-58678
30582,2486,-58678
30583,2488,-58678
30584,2490,-58678
30585,2492,-58678
30586,2494,-58678
30587,2496,-58678
30588,2498,-58678
30589,2500,-58678
30590,2502,-58678
30591,2504,-58678
30592,2506,-58678
30593,2508,-58678
30594,2510,-58678
30595,2512,-58678
30596,2514,-58678
30597,2516,-58678
30598,2518,-58678
30599,2520,-58678
30600,2522,-58678
30601,2524,-58678
30602,2526,-58678
30603,2528,-58678
30604,2530,-58678
30605,2532,-58678
30606,2534,-58678
30607,2536,-58678
30608,2538,-58678
30609,2540,-58678
30610,2542,-58678
30611,2544,-58678
30612,2546,-58678
30613,2548,-58678
30614,2550,-58678
30615,2552,-58678
30616,2554,-58678
30617,2556,-58678
30618,2558,-58678
30619,2560,-58678
30620,2562,-58678
30621,2564,-58678
30622,2566,-58678
30623,2568,-58678
30624,2570,-58678
30625,2572,-58678
30626,2574,-58678
30627,2576,-58678
30628,2578,-58678
30629,2580,-58678
30630,2582,-58678
30631,2584,-58678
30632,2586,-58678
30633,2588,-58678
30634,2590,-58678
30635,2592,-58678
30636,2594,-58678
30637,2596,-58678
30638,2598,-58678
30639,2600,-58678
30640,2602,-58678
30641,2604,-58678
30642,2606,-58678
30643,2608,-58678
30644,2610,-58678
30645,2612,-58678
30646,2614,-58678
30647,2616,-58678
30648,2618,-58678
30649,2620,-58678
30650,2622,-58678
30651,2624,-58678
30652,2626,-58678
30653,2628,-58678
30654,2630,-58678
30655,2632,-58678
30656,2634,-58678
30657,2636,-58678
30658,2638,-58678
30659,2640,-58678
30660,2642,-58678
30661,2644,-58678
30662,2646,-58678
30663,2648,-58678
30664,2650,-58678
30665,2652,-58678
30666,2654,-58678
30667,2656,-58678
30668,2658,-58678
30669,2660,-58678
30670,2662,-58678
30671,2664,-58678
30672,2666,-58678
30673,2668,-58678
30674,2670,-58678
